user_id,announce_time,location,authenticated_flag,type,forward_num,comment_num,sum,interact_id,interact_content,original_content
1871855865,2019/10/3 9:42,天津 和平区,非认证,转发,3,1,4,2286908003,文化输出要跟上啊//@干卿底事涅:转发微博,【港澳同胞：没有国何来家，没有“一国”何来“两制”】“中华民族从站起来、富起来到强起来，终于等到这一天”“没有国何来家，没有‘一国’何来‘两制’”…参加国庆观礼的香港同胞和在京澳门学生代表2日集体观看《我和我的祖国》。他们的观后感道出了港澳同胞的共同心声。http://t.cn/AimikaUd ?
1988348957,2019/10/3 9:47,海外 美国,非认证,转发,0,2,2,1489482040,真好！这就是朝气，是自信的年轻人！,原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
5999251130,2019/10/3 9:59,香港 东区,认证,原创,6,36,42, ,【多個地區昨晚有集會 港鐵部分車站今早入閘排長龍[哪吒委屈][哪吒委屈]】綜合港媒報道，多個地區昨晚（10月2日）有集會，部分激進示威者在大圍站、沙田站、坑口站等港鐵車站破壞車站設施，包括入閘機和欄杆玻璃等。今早（10月3日）大圍站入閘機附近被敲碎的欄杆玻璃已被清走，欄杆目前暫時被圍封，但多部入閘機未能運作。另外，多個出入口僅開放兩至4部入閘機，早上繁忙時間出現排隊人龍，近D出口的入閘機全部無法使用，乘客須經附近的C出口進出，現場有港鐵職員協助乘客入閘。將軍澳綫的坑口站，個別出口只有一部閘機運作，早上繁忙時間，乘客大排長龍入閘，人龍一度延伸至站外屋苑。至於在將軍澳站寶盈花園的出口，只有一部閘機運作，入口沒有閘機可以使用，要由職員以流動閘機協助乘客入閘，進出車站的乘客都大排長龍。港鐵表示，昨晚至少10多個車站的設施，遭受嚴重破壞，主要包括出入閘機、售票機、閉路電視及玻璃圍欄等，部分車站牆身及地面被塗鴉。照片素材：香港電台, 
5932414883,2019/10/3 10:03,其他,非认证,原创,2,0,2, ,#大逃猜ⅡS5#?#土歌洋剪#?#香港电影#【你为什么可以发语音】 老港disco by 我下碗面给你吃做人最重要的是要开心~扒皮贴地址：http://t.cn/R5dRGAl投票贴地址：http://t.cn/Aim6UkrGB站地址： http://t.cn/Aim6U4ns ?, 
1956126065,2019/10/3 10:15,其他,非认证,原创,0,1,1, ,在老妈的强烈暗示下一起看了#电影我和我的祖国# 。7位导演分别从普通人故事展现国家发展中的热血、坚持、精神…不过7个故事7种风格，1部看出了7部的效果。比较喜欢《北京你好》和《回归》，画面喜欢《白昼流星》。《北京你好》葛大爷最有人情味。《回归》用“校准表”串联，把香港回归1分1秒也不能差...全文： http://weibo.com/1956126065/I9KTfl75x ?, 
6305767729,2019/10/3 10:21,其他,认证,原创,1,7,8, ,#NBA2K20# 美国举办一个全球性的总奖金达115000美元的“play now”快速比赛的锦标赛。我扫了一眼图中是亚洲地区十月初开始，玩家必须在以下国家/地区居住[doge]Hong Kong， Indonesia， Japan， Korea， Malaysia， Philippines， Singapore， Thailand， Taiwan， Vietnamhttp://t.cn/Aim6VBdW ?, 
3087017187,2019/10/3 10:21,北京 西城区,非认证,转发,1,0,1,1489482040,我也想和兵哥哥击掌[酸]//@猴猴猴猴猴纸:看的心情好棒[嘻嘻]//@季风号苏打:氛围太好了//@清狂Aling:军民一家亲//@融化了的夏末热热热:我们是第一个疏散的，有我献出的一个红旗，兵哥哥特可爱，给的时候还都在哪说，给我吧，给我吧，递过去的时候又害羞了[害羞],原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
2687436722,2019/10/3 10:24,海外,认证,转发,2,0,2,1809929092,//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
3178189235,2019/10/3 10:28,其他,非认证,转发,1,0,1,1489482040,//@M大王叫我来巡山:大家都是发自内心的热情与高兴//@江南大野花:需要专业时一丝不苟，放松时真情流露，生动又充满朝气的一群人//@鲁一围:这个画面好动人哦//@融化了的夏末热热热:我献出的一个红旗，兵哥哥特可爱，给的时候还都在说，给我吧，给我吧，递过去的时候又害羞了,原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
2151893983,2019/10/3 10:34,浙江 杭州,认证,原创,0,1,1, ,【9.9】香港斧镖止疼贴拍两件共72贴 线下药店同步！肩颈腰椎、关节炎症、跌打损伤全都通用、有效缓解疼痛，药效显著，持久不复发，！上班族、中老年都适合，家中常备 ?, 
3168946362,2019/10/3 10:37,北京 东城区,认证,转发,6,0,6,2286908003,//@段阿紫紫紫:[鼓掌][鼓掌][鼓掌]没有国何来家//@錦衣夜行焱十一:转发微博,【港澳同胞：没有国何来家，没有“一国”何来“两制”】“中华民族从站起来、富起来到强起来，终于等到这一天”“没有国何来家，没有‘一国’何来‘两制’”…参加国庆观礼的香港同胞和在京澳门学生代表2日集体观看《我和我的祖国》。他们的观后感道出了港澳同胞的共同心声。http://t.cn/AimikaUd ?
5869855957,2019/10/3 11:08,广东,认证,原创,41,137,178, ,据说有官员消息指：政府正积极研究推行宵禁令，以减少人群聚集，因宵禁令不须宣布香港进入紧急状态，是较有效的方法。昨天警察员佐级协会主席林志伟发声明，倡特首林郑发宵禁令式其它可行措施。#守护香港# ?, 
1871659471,2019/10/3 11:10,北京,认证,转发,5,0,5,1489482040,[心]//@跳舞吧_涛先森:[心][心],原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
5360608032,2019/10/3 11:16,山东 青岛,非认证,原创,1,0,1, ,《我和我的祖国》观影感    “我和我的祖国，一刻也不能分割，无论我走到哪里，都流出一首赞歌……”      在漆黑的放映厅，当这样的一首歌响起时，我的心口处骤然燃起一团火，情不自禁地想追随主题歌的脚步，齐声奏唱。      《我和我的祖国》写了三个七，七个故事，七个时刻，七个人物，而在整部电影中，始终都有三个线索贯穿这三个七，国旗，国家，信，这三个线索总是在电影的镜头中贯穿，使人认为自己与祖国永远一体。          国旗，五星红旗，是中国精神的象征，是中国人的尊严象征。在这部电影中，总是在高潮和结尾处出，每一次出现，都让人心生出无限的民族自豪感和对祖国的敬意。          国家，这一词，在电影中的每一帧无不出现，使人铭记：“我”是谁，我的祖国是谁，“我”为什么与我的祖国在一起，让我们更能体会斩自己与国家紧相联，共荣辱。          信，是中华民族文化的传承者之一，它以蔡侯纸为载体，传递了跨越千年的人类先进文明，使中华民这一词更加闪耀，在电影的七个故事开头都出现，信上记录了中国骄傲的七个时刻，使我们谨记：中华文明是千年的代代相传，不忘国家，不忘初心。         七个故事，用新中国的七个伟大时刻来记录，新中国成立开国大典，中国原子弹爆炸，中国女排三连冠，香港回归，神舟十一号返航舱着陆，北京奥运会开幕和中国阅兵式，用七个人物来告诉我们：中华儿女为什么拼搏，中国如今为什么强大，中国为什么雪耻，以及什么是责任。1949年新中国成立开国大典这一天，为什么顺利，因为幕后人员的严苛认真，一心为国；1964年I0月16日中国原子弹爆炸的时刻，为什么中国举国欢庆且流泪，因为中国科学家使世界刮目相看，在黄沙中默默无闻，与世隔绝地创造中国奇迹……这一切的一切，都是为了一个他们共同的信仰――中国。       “我和我的祖国，一刻也不能分割，无论我走到哪里，都留下一首赞歌……”, 
1970372735,2019/10/3 11:18,福建,非认证,转发,2,0,2,5828293600,//@薯薯薯薯://@屁屁周://@陈伟霆怀里的芥末猪猪://@咸蛋甜甜爱钱钱:您演的特别好//@萱草秸梗_:有幸参与，与有荣焉//@非著名半导体网黄瓜://@偏執的梅碟://@Mr鹿鹿无为://@firenstone_221C:我又开始哭//@錦衣夜行焱十一:[心]//@惠英紅kara:轉發微博,【惠英红哽咽谈《回归》：这是多少钱都买不来的荣耀】#中国瞬间# “我演的是《回归》，这是我自己本身的经历、我自己的情绪…”面对#今日影评Mtalk# 的独家采访镜头，香港演员@惠英紅kara 谈起参演@电影我和我的祖国 的感悟时数度哽咽[泪]一直希望能参演献礼电影的惠英红，在今年终于圆梦[爱你] ?...全文： http://weibo.com/5828293600/I9EvmAhR9
6499265733,2019/10/3 11:19,香港,认证,转发,3,1,4,6519180054,@搞北极圈的小号 chk 你房子塌了//@凤毛麟角的角:@林彦俊 你要去当谐星了么？[笑cry],才看了四分钟我已经因为这个人笑倒两次 ?
1761280031,2019/10/3 11:26,广东 佛山,非认证,转发,1,0,1,1865616660,//@-逆光飞行-:无力吐槽，香港回归以来，给大陆交的税是零！好吗？ http://t.cn/Aim6UQo1 //@新潮沉思录-小农人:说实话，拜托大家积极投票，让暴徒摘下面罩！//@帽哥basa:连登讨论区正在反击，大家加油。 http://t.cn/AimZY3ko,不用翻墙求转发本來79%支持反蒙面法，后来连登有人用不同方法令其支持率下降。希望大家可以转出去，并帮忙投票支持蒙面法。连登讨论区正在反击，大家加油。http://t.cn/AimzTvwt ?
2274567792,2019/10/3 11:36,广东,认证,原创,22,14,36, ,#热烈庆祝新中国成立七十周年# 【《赤子来歌》 香港重量级音乐人联手广东台向祖国表白】 “我赤子之心不会被磨灭，让赤子之音千里外来歌。” 值此新中国成立七十周年之际，广东卫视《晚间新闻》推出六集系列报道项目《赤子来歌》，邀请港澳同胞和全球五大洲的海外侨胞代表，讲述殷殷爱国情。作为该系列报道的同名主题曲，《赤子来歌》由中国香港著名作词人向雪怀、著名作曲人赵文海和著名歌手吕方联手创作，于10月2日与系列报道同步对外发布。（via 触电新闻） http://t.cn/Aim6gDJq, 
5899851726,2019/10/3 11:40,安徽 淮南,非认证,转发,3,0,3,1847123567,//@鹿鹿在的密林:讲的真好//@互联网的那点事:不管是身体残疾还是思想残疾[允悲] 这是个高手啊！,【昨天，厦门饭馆老板娘给香港同胞上了一堂生动的爱国课...】昨天，一名香港人在网上发布了一段视频。国庆当天，他来到福建厦门，在一家大排档里对老板娘进行了访问。当问到对内地政府及人权的看法时，老板娘给他上了一堂生动的爱国课！老板娘表示，现在内地很自由，人民安居乐业，并劝告香港同胞要支 ?...全文： http://weibo.com/1847123567/I9GkQyKiQ
1012933651,2019/10/3 11:43,其他,非认证,原创,0,4,4, ,#我是同性恋gay[超话]#hk ?, 
2828204371,2019/10/3 11:49,重庆 铜梁县,认证,转发,5,3,8,2042962053,//@牛市sky:跌幅收窄争取翻红 http://t.cn/AimXvsxQ //@牛市sky:回复@不解风情的佐罗:A股与外盘所处位置不同，我们只是底部区域的正常震荡整理。若欧美出现经济危机，A股将被我们拿来当作吸引外资扩大开放的大工具，现在是2019年了，不需要跪着了！//@不解风情的佐罗:幸亏我们节日前先跌为敬,#我们的征程是星辰大海[超话]#  HK两天表现明显抗跌 ?
5161219022,2019/10/3 11:49,陕西,非认证,原创,0,1,1, ,#朱一龙我和我的祖国# [飞机]#电影我和我的祖国#  [米奇比心]在香港回归仪式上，护旗手肩负着向国际社会展示我国军人子弟兵形象，扬我军威国威的使命。朱一龙先生获选出演护旗手，是对他的个人形象品行和专业能力的肯定和信任，更是一份荣誉。@朱一龙 http://t.cn/Ainzdh0q ???, 
6405349088,2019/10/3 11:57,福建,认证,原创,2,2,4, ,“滚回中国”香港废青高铁叫嚣爱国小哥：“是你逼我出手的！我TM弄死你” http://t.cn/AineEvQ9 ?, 
2958527367,2019/10/3 12:10,山东,认证,原创,14,0,14, ,八九十年代经典香港动作片混剪，太帅了，好怀念！ http://t.cn/E6A2JPf ?, 
1856209992,2019/10/3 12:19,广东 广州,非认证,转发,1,0,1,1489482040,//@Shallot-Flower://@青锋裁月: //@清霜醉了枫叶_醉: 欢乐似过年//@法兰吉丝://@游者叹黍离 ://@荷兰豆养殖专家 :真的好动人啊//@一颗阿仙仙仙 ://@淇奥清风 : 发自内心的开心,原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
3259176492,2019/10/3 12:20,江苏,认证,转发,2,0,2,6618806075,20.25都给我看!//@不会笑的柴郡猫:x能力强不丢人哇！//@铁齿铜牙呜喵喵:家辉你怎么回事？香港摆地摊到底赚多少？[笑cry]//@-Rion-:怎么那么可爱嗷//@深夜我好怂啊OJZ:好可爱哈哈哈哈哈//@又红又专小先生:知乎这个问题每次点开都能笑死我哈哈哈哈//@芒果番茄西红柿- :,课间读物 那个时候大家都好有趣 ?
5616918694,2019/10/3 12:24,海外,非认证,原创,8,20,28, ,看到港独分子杨岳桥之流、香港教协、妓协以及废青暴徒港独各种说谎，让我想到了一个笑话。东汉末年曹操攻下冀州，纳袁绍儿媳甄姬与儿曹丕为妻，一日操带众将领游至丕住处，见丕卧草席乘凉，只见那草席红头绿尾蕾丝边，中间一对玉蟒夺珠，操视之甚是喜爱，细问编席者何人，侍从告操编席者乃其儿媳甄姬也...全文： http://weibo.com/5616918694/I9LJt6U1u ?, 
5197570640,2019/10/3 12:33,四川 成都,非认证,转发,2,0,2,1489482040,好可爱呀//@一颗泡泡喵:可爱！//@李易峰喵喵:[泪][泪]好喜欢这种小视频！//@雪鹓:真好 真可爱,原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
2632502195,2019/10/3 12:36,香港 其他,非认证,转发,7,3,10,2632502195,八個字中，只有一個《申》金。金代表義，代表警察。申金生壬水，唯有警察支援政府。可惜，獨力難支。年支亥水，為寅木合去化木而生丙火。時柱又是丙午，可知警察之苦，孤立無援。//@张利成都:轉發微博,『預測』圖一是香港回歸日的八字，圖三是己亥豬年的八字。圖二是流年運勢的判斷。大家仔細觀察與硏究，便可得知今年的香港大事。為何會發生在《香港》，這個必須要懂得三元九運，河圖與洛書，配合流年之九宮飛星，自然而然，了解什麼叫做《易理》。 ?
1745862070,2019/10/3 12:38,上海,认证,转发,142,226,368,2803301701,没有国何来家，会唱国歌的人，祖国会带他回家[心],【#港澳同胞谈我和我的祖国#：没有国何来家[心]】2日，来京参加国庆观礼的香港同胞和在京澳门学生代表，集体观看了电影《我和我的祖国》。零分零秒准时升起国旗，#故事回归让观影香港嘉宾泪流#，“光头警长刘Sir”表示全程看完影片，一刻也不愿离开荧幕”。http://t.cn/AimigUbe ?
6084507357,2019/10/3 12:42,安徽 滁州,非认证,原创,0,1,1, ,#电影我和我的祖国# 这电影真的是很好看[作揖][作揖][作揖][作揖]特别是香港回归，不过…那时候我才五岁[并不简单]对此只能说1997年经历过，但是木有一点点印象 http://t.cn/z8L13Zd ?, 
3771083297,2019/10/3 12:43,北京,认证,转发,0,2,2,3203936364,转发微博,#海外资产配置##理财# 又得到全美国最好的分红险公司通知—我已经拿到今年销售的最高荣誉了[调皮]还没到年底呢[调皮]最佳的储蓄险方案！—美国L1签证/美国绿卡人士/公民：美国籍宝宝都可以购买！美国保险和香港保险哪个更好？—不能说哪个差，但是美国居民买了香港保险将来必须申报税务！使用时必 ?...全文： http://weibo.com/3203936364/I9K45eq2S
7309614022,2019/10/3 12:55,四川 成都,非认证,转发,0,1,1,1594052081,棒棒哒,有幸参与“今天是你的生日”央视晚会。70年光辉历程，我心中属于祖国的难忘记忆，香港回归，一刻也不能分割！献礼新中国成立70周年，#电影我和我的祖国930#见！ ?
2132740637,2019/10/3 13:02,四川 成都,非认证,转发,2,0,2,1489482040,?( ′ ? ` )??? //@江南大野花：需要专业的时候一丝不苟，放松时真情流露，生动又充满朝气的一群人//@鲁一围:这个画面好动人哦，大家是真的开心//@清狂Aling:军民一家亲//@融化了的夏末热热热:我献出的一个红旗，兵哥哥特可爱，给的时候还都在哪说，给我吧，给我吧，递过去的时候又害羞了[害羞],原文：這是我用鏡頭記錄的另一段（閲兵結束後我在長安街步行回酒店，沿途見到這裡的年青人與軍警之間的真實互動? 那種從心而發流露出來的融洽相處，發乎內心的喜悅，臉上一致的精氣神… 再對比香港今日的狀態，著實令我感觸萬分。）来源：高志森FB  http://t.cn/AimcbWNA ?
5692553334,2019/10/3 13:03,北京,认证,原创,6,97,103, ,10 月 1 日晚上，英国伦敦再有60多港人游行，声援香港近日的抗争运动，期间有人用喷漆涂黑当地中国驻英国大使馆门牌。大使馆发声明谴责，指游行人士是「反中乱港」分子，并要求英国警方彻查事件，将肇事者绳之以法。#祖国反黑站[超话]##央视主播终于和刘sir见面了##央视主播连说近40个美# http://t.cn/RJycfbu, 
5765480200,2019/10/3 13:03,其他,非认证,原创,0,6,6, ,HK的云吞好大，虾子面比我买回去自己煮的弹香嘛，所以我不要买了。我只打算特意去两个地—西湾河太安楼和北河同行，郊野公园大概凭我乱走的德行是可以遇到的（我心心念念的野牛拜托让我遇见你一次）。托本地八卦博主老林的福，看点与本地息息相关又富有生命力的事物。前段时间看民艺系列的书伤了我的...全文： http://weibo.com/5765480200/I9LZwzWPY ?, 
1919333903,2019/10/3 13:20,广东,非认证,转发,1,0,1,5721376081,//@Amour-Koeki-://@大大大河w://@Shoda_Chieri://@RonJr_让让子://@ZH___Ray:[摊手]//@原田莓莓://@壳子肉干拖延战线不舔少年不能活://@超铃音://@DLS_MWZZ:轻点儿2333//@BorisX: //@兰斯提: //@Rainbow_1988 ://@七夜鈴 ://@PS3保罗 :透彻//@袁启聪 :真透彻[good],陈凤馨和唐湘龙有一段非常精彩的论述。老唐快把香港内裤都扒了。[允悲]顺便把国际媒体骂了一通！老沈听得都吓到了 http://t.cn/Aimwn1vW ?
3469830734,2019/10/3 13:32,四川,认证,原创,3,0,3, ,【#央视主播终于和刘sir见面了#[心]】8月7日，海霞曾在主播说联播中力挺香港警察光头刘sir，在另一期节目中又安慰刘sir“不用爬长城就已经是好汉了”，二人虽素未谋面，却如多年老友。在刘sir来北京参加国庆观礼期间，海霞和刘sir终于见面了！http://t.cn/AimiOk9x #央视主播连说近40个美# ???, 
2233940940,2019/10/3 13:34,湖南 长沙,认证,转发,0,2,2,5869855957,吹爆华为@geekbeauty [笑cry][笑cry][笑cry],香港网友爆料：10月1日，他用华为P30拍摄的高清暴徒废青画面，几个暴徒站在高楼大厦上准备的砖块，汽油弹向警方投掷。#守护香港# ?
1644291007,2019/10/3 13:37,江苏 南京,认证,原创,2,0,2, ,曾打造过经典电影《#方世玉#》《#卧虎藏龙#》《#精武英雄#》《#功夫#》及电视剧《#武十郎#》等作品的金牌制片人#崔宝珠#因病逝世，享年74岁。10月2日家人于九龙殡仪馆设灵。据悉，#文章#特地从上海飞往香港送崔宝珠最后一程，他逗留约一个小时后离开，并没有接受媒体访问。周星驰李连杰等送花悼念。 ?...全文： http://weibo.com/1644291007/I9MdivMaH, 
6595635818,2019/10/3 13:39,其他,非认证,原创,0,1,1, ,很喜欢#喜马拉雅#上成静_aB的节目《我在慈禧身边的日子--007》，快来听一听吧! v  n#汶川地震中最后一只搜救犬去世# ：；5nhkk  hhu#阴阳师手游[超话]#gm http://t.cn/AimX1gv7 ?, 
