user_id,announce_time,location,authenticated_flag,type,forward_num,comment_num,sum,interact_id,interact_content,original_content
5955079983,2019/10/2 4:10,安徽,非认证,原创,0,1,1, ,刷了那么多我稍微知道名字的港台“明星”，真真假假，假假真真发了bo的人不是很多，就算发bo了称呼我也不多说什么，因人而异罢了，个人各人的想法而已，随心随欲，还是失望吧，#为什么内地人这么爱国# 毕竟有几个我比较欣赏的人吧，那么以后祝各自安好，我也不多关注什么了#香港局势给国人上了堂爱国大课##台湾明星集体沉默# 你们就搞去吧，反正以后都与我们中国人！！！！无瓜！！！！！！！！！！#我和我的祖国##爱国主义# 就说吧，一个人的以后的模样真的跟小时候有关，爱国从小做起，拒绝！！！！！我爱国！！！！#国庆节#（个人意见，不喜勿喷勿扰勿黑） [微笑][微笑][微笑], 
5473593150,2019/10/2 5:00,上海 黄浦区,非认证,转发,1,0,1,5473593150,//@niceday717: 因为香港广华医院清楚知道: 只要他们一起伪造记录，香港高等法院暂委法官朱佩莹就会将他们的伪造视为事实.对8(i)，9，10页的回应。为什么没有我及我母亲拒绝胃镜检查拒绝书？,对香港高等法院暂委法官朱佩莹判决第8页(i)，9页，10页提出如下疑问及提出以下事实证据:；首先，暂委法官朱佩莹违法审判此案；本案為民事案，本案中偽造病史屬刑事罪，應另案處理。事实证据是：我母亲2005年5月10日及5月26日签字同意胃镜检查，我在5月26日签字同意母亲胃镜检查，没有拒绝胃镜检查 ?
5324422488,2019/10/2 5:23,吉林,非认证,转发,1,0,1,1857345450,转发微博,惨遭黑衣暴徒蹂躏的湾仔，到了凌晨五点多仍是一地狼藉。香港人引以为豪的秩序和文明荡然无存。#香港 香港# http://t.cn/RJycfbu ?
2780374925,2019/10/2 6:55,上海,非认证,转发,2,0,2,5715210518,[中国赞][中国赞][中国赞],中国成为世界大国，已经是不可否认的事实。最不愿意承认的莫过于美国，从上世纪日本投降后，保留天皇制度，把日本攥在手中，达到牵制中国的目地。到后来的朝鲜战争及越南战争，同时包括台湾局势，都是其险恶用心的升级！这还不够，现今的贸易制裁和背后伸手香港问题，已经到达了登峰造极的地步！今天的...全文： http://weibo.com/5715210518/I4yyU8KJz ?
2640238055,2019/10/2 8:00,浙江 宁波,认证,原创,4,1,5, ,#滚滚说道[超话]#10月1日上午，庆祝新中国成立70周年阅兵式在北京举行。阅兵现场有一支特殊的代表团——港警代表团。香港警察“光头刘sir”作为其中观礼嘉宾之一，在阅兵活动结束之后，他发微博表示：阅兵！不只是国力的表现！也是国民教育！也是令青年人明白中国今天成就如何努力得来！#论坛说事# ?, 
1692886367,2019/10/2 8:48,上海 长宁区,认证,转发,1,0,1,7307196894,哎,早晨大家，多谢你们温暖的问候和关心！昨天香港经历了一整天的暴力破坏和袭击。不幸地，在行动中有超过二十名同事受伤，感觉好痛心......希望受伤同事能够早日康复。#香港警察# #守护香港# @香港警察 ?
6304379088,2019/10/2 8:52,江苏,认证,原创,0,21,21, ,#王嘉尔是Jacky的唯一[超话]# [爱你]#王嘉尔##王嘉尔成为雷朋首位全球品牌代言人##王嘉尔音浪合伙人##雷朋王嘉尔联袂傲有所属##王嘉尔我是中国90后##王嘉尔卡地亚品牌挚友##香港美心月饼代言人王嘉尔##重新钉义王嘉尔##王嘉尔首张数字专辑# 今日份21评，求助攻[求关注] ???, 
2715040284,2019/10/2 9:06,海外,非认证,原创,16,66,82, ,香港阿sir怎么都长得那么帅啊！相由心生果然没错，gaza每个都长得很丑样。 ?, 
7071659763,2019/10/2 9:08,其他,非认证,原创,0,4,4, ,#朱一龙我和我的祖国# [泪] #朱一龙未来可期#   ②1997年7月1日0分0秒，五星红旗??升起的那一刻，香港正式回归到了祖国母亲的怀抱，游子在外漂泊了多年，总算归家。青年演员朱一龙先生敬礼那一刻，我拟制不住我狂奔的泪水，我爱你，祖国母亲。@朱一龙 ???@朱一龙 @朱一龙 ???, 
3659536733,2019/10/2 9:14,广东 广州,认证,原创,5,5,10, ,【坐香港国泰航空可以吃到纯素“新猪肉”】国泰航空和Green Monday携手合作，从今年10月起，商务舱乘客可在所有从香港出发的长途航班上，享用OmniPork植物肉酱意大利通心粉。国泰航空也成为全球第一家在航班餐点中，供应OmniPork新猪肉的航空公司。他们将留意乘客的反馈，并持续研发更多菜式。 ?, 
2806170583,2019/10/2 9:18,北京,认证,原创,6,8,14, ,【光头警长刘Sir谈阅兵最难忘感受：激动！香港年轻人应细心观看！】受邀来京参加庆祝活动的十位香港警察代表已参加完阅兵观礼，警长刘泽基完成来京心愿之一观礼阅兵，见证祖国繁荣发展。他表示，最难忘21礼宾车方队，看到老一代革命人，香港年轻人应该细心观看，见证祖国是如何一步一步走出来。 http://t.cn/Aim5jYSg, 
1937319194,2019/10/2 9:21,海外,非认证,转发,0,1,1,3641513235,球球啦 十月份的hk 希望能恢復以前的樣子 希望想出門就能出門 希望peace and love[心][心][心],十月的超级锦鲤，给首页带来不可思议的好运? #祖国万岁# #祖国生日快乐# ?
1958150662,2019/10/2 9:30,广东 广州,认证,转发,0,1,1,2325172593,和香港有啥区别//@黑豹nick:[允悲]//@黑白相间的奇怪远古熊类: 白完狗逼真把自己当回事//@我是专门来围观右边的 :白完戇卵//@Mr_吃过月半老板 :白完狗 吃错药了？//@SH-XYYYIII : 白完意淫强国[笑cry]//@芒果叔-爱上海 :新上海人你好,外地在上海人一走，上海就是一空上海城，试问上海人为什么还看不起外地人？ http://t.cn/R2WxW8W http://t.cn/AimbAc3U ?
5501281474,2019/10/2 9:57,广东,认证,原创,1,3,4, ,$恒生指数 hkHSI$800--920区间震荡，多空都能做， 910空单出局，斩获60个点 ?, 
1941810970,2019/10/2 10:26,其他,非认证,原创,0,1,1, ,现在香港咋样了、 ?, 
2693912955,2019/10/2 10:30,江苏,认证,转发,1,0,1,5884655223,//@革掵青年老布什:早就说过，感谢特朗普  欢迎特朗普继续连任，美国是崩不住了 改用最直接赤裸裸的资本上台，教育了中国大众什么是资本强权，否则希拉里民主党 全球金融温水煮青蛙式 对付中国  结果真不好说。不过首先是美国撑不住了,这次人民群众自发的爱国热情，很大程度上是被英美、香港的反动教员们上蹿下跳、颠倒黑白、双重标准的行为恶心出来的。“帝国主义亡我之心不死”几个字立刻从书本上跳出来，变得活灵活现了。[允悲]还是主席那句话:感谢反面教员。[doge] ?
3808549722,2019/10/2 11:07,北京,非认证,原创,1,0,1, ,CNN太恶心了。在这里坐着有多久就报道了香港多久，到处传播假消息，自己国内一坨屎一点都没说。不知道的都以为CNN是香港媒体？#CNN# http://t.cn/ROv8Qxy ?, 
1731789004,2019/10/2 11:20,广东 广州,非认证,转发,0,1,1,1989660417,//@兔主席:看看这位陶先生，看看他的表情：傲慢和鄙夷、自大都挂在脸上，毫不掩饰。我想他也有意表达这种傲慢。在现代文明社会，在这种互动场景里，这样展示傲慢非常让人吃惊，这是缺乏基本的礼貌和教养。他的那张脸，就是很多香港人对内地人傲慢内心的写照。,老胡与陶杰先生昨晚在香港电台演播室对话，主持人是与他态度一致的利君雅女士，这是他们的主场。不能不说，这是一场有趣的挑战。我看到国内已经有人把这次对话的视频放到了社交网站上。他们与我二对一，这不重要。真正了解这类对话的人都懂，重要的是主持人利君雅女士掌握着议题设置和决定由谁做每一...全文： http://weibo.com/1989660417/I516PfPqk ?
7040470693,2019/10/2 11:20,其他,认证,转发,1,1,2,2597497630,#中国领导力论坛[超话]##守护香港# #中华全国农民联合会# 转发祝福……,#国庆168小时#  祖国万岁！人民万岁！今生无悔入华夏，盛世辉煌你我他，祥和安定十亿家！#庆祝中华人民共和国成立70周年# ！ ?
2716420031,2019/10/2 11:28,北京,非认证,转发,1,0,1,5919942933,“假如流水能回头 请你带我走”,#董卿[超话]#2012庆祝香港回归15周年晚会2012第12届精神文明建设“五个一工程”颁奖晚会2012奥运梦想盛典2015国庆音乐会2016庆祝中国共产党成立95周年电视文艺特别节目2017中俄艺术家大联欢2017国庆特别节目2017喜迎党的十九大胜利召开特别节目2018国庆特别节目……足矣足矣这十年，终是我 ?...全文： http://weibo.com/5919942933/I9ApQsKN4
2715262995,2019/10/2 11:46,吉林,认证,原创,15,85,100, ,【我们的国旗好美！】内容引发极度舒适！在意大利米兰，几只港独在搞坏，爱国人士展开反港独活动，集体唱国歌，秀国旗同时喊“滚出去” 驱赶港独；等那几只港独真的溜走时，又喊“别走哇”追辗.....正所谓港独过街人人喊打！到处都是中国人，到处都是爱祖国的人，爱国人士这波反港独太解气了！#内容引发极度舒适##爱国人士意大利反港独##守护香港#  http://t.cn/Aine3dVX, 
6626169412,2019/10/2 12:21,北京,非认证,原创,1,0,1, ,http://t.cn/RDcgFxY 【权益变动】百济神州(06160-HK)获美国资本集团增持约195.82万股，点击链接查看更多-> http://t.cn/AimtDjbe ?, 
2808721817,2019/10/2 12:39,四川,认证,转发,1,0,1,1809929092,大家一起投票呀[作揖][作揖][作揖][作揖]//@都係叫我COCO仔啦:希望大家多投票！！！投支持成立蒙面法！連登已發起號召了！鬥人多，我們會輸嗎？//@喜平503:希望大家都能够进去投票。//@孤烟暮蝉:[话筒][话筒][话筒]//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
1865886352,2019/10/2 12:41,广东,认证,原创,3,8,11, ,小区有个邻居，叫阿卜杜拉，中东的，200万买的房子，400多万开始卖，因为看房不便和沟通费劲，卖到500多万，又卖到600多万，不知道现在卖了没有，深圳是全球房价最稳的城市，标准的螺旋上涨。现在澳洲房价跌了，加拿大房价跌了，香港房价跌了，上亿人盼着深圳房价跌，三四年了，阴谋一直未能实现，当然...全文： http://weibo.com/1865886352/I9CpRwhN6 ?, 
6738814748,2019/10/2 12:41,福建,非认证,原创,0,1,1, ,#朱一龙我和我的祖国#  [太阳] #电影我和我的祖国#  这次观看电影朱一龙参演的《我和我的祖国》又让我回想起97香港回归那年，当年还是小学生的我只觉得好高兴，感觉就像迎接多年在外的兄弟姐妹回家一样，学校还特意举办香港知识竞答赛，参赛的我背了一大段区旗的意义，哈哈，只是现在已经想不起来...全文： http://weibo.com/6738814748/I9CpSpAHQ ?, 
1896073021,2019/10/2 12:45,广东 广州,非认证,转发,3,2,5,1809929092,[话筒][话筒][话筒]麻烦各位投票支持香港速立禁蒙面法//@孤烟暮蝉:[话筒][话筒][话筒]//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
2191152562,2019/10/2 12:51,其他,非认证,转发,1,0,1,2532246452,//@考场上起舞的白焰:绝了！//@Y-Crawly-:@秋死了 tql//@埃德文踏马:hhk 再转//@埃德文踏马 :哇//@iiiiyiya :tql//@ICURSEMYSTARS :哇好强好强//@维d柠檬茶 :太會了我瑞思拜 並開始呼朋喚友//@热巧克力与后现代的诗 :衣柜那里[悲伤]//@玩微博好累 :？？？？？瓜老師太強了吧我靠,#DMC##VD# 大小姐和大少爷的反派生涯一个弟弟出柜的故事（大误很粗糙很简单 建议缩小观看……这么简单不知道为什么要渲染那么久[跪了]b站：http://t.cn/AimbMLVf  http://t.cn/AimbMiSU ?
3914946365,2019/10/2 13:13,海外 奥地利,非认证,原创,22,570,592, ,再講第一萬次，不論政治立場，一個警察覺得對方犯法，可以拘捕他，但不可以毆打他，用暴力傷害到他，甚至讓他有機會終身殘障，這是一個文明社會最基本的法治與良知底線。你覺得年輕人犯了法，所以贊成警察用暴力懲誡？Sorry，法律賦予香港警察的權力只是執法，而不是判罪，更不是施行刑罰，何況香港的刑罰，都多都只有監禁，而並沒有任何一項是要對犯法者判以暴力懲誡的，即是年輕人現在所受到的對待，是已經超越了任何一個頭號重犯，因為無論罪行再重的罪犯，在香港都不可以受到這種對待。簡單來說，現在警方所做的，已經完全凌駕了所有法律，司法機關，甚至政府所擁有的權力。政治問題，政治解決；警方覺得對方犯了法，就是法律問題，應該交予法律解決。從來沒有一個選項，是警察有權力用暴力解決。(轉 手動分享)No matter u stand with which party， #violence and #torture are absolutely ??unlawful and unacceptable to the public and law in any #developedcountries， cities， or societies.Police cannot override law and justices. They cannot bypass the court， judge and the judiciary system and punish the protestors by unlawful act and torture by themselves!Please respect life! Respect Law!!, 
5583834986,2019/10/2 13:21,广东,非认证,转发,2,0,2,1809929092,首页来吧//@爱豆爱疯都姓爱惹 :大家冲啊不用翻墙的。我们的人呢？？？？？？//@See柚_光光咣咣的晃 :已投票，现在的结果是什么鬼//@孤烟暮蝉 :[话筒][话筒][话筒]//@何君堯JuniusHo :請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
1659893422,2019/10/2 13:22,重庆,认证,原创,14,115,129, ,今（2）日，此刻的香港中环附近，乱港暴徒又开始了~~~[怒][怒][怒]#支持港警依法制暴# #黄媒不会说的真相# ?, 
1734411767,2019/10/2 13:39,上海 虹口区,非认证,转发,4,1,5,1809929092,@刚上海闲话额上海宁 @板刷在篱笆的马甲 @老方有腔调 @柚子咖啡茶是我 @伊希斯的逆袭 投起来,有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
1826017320,2019/10/2 14:04,山东,认证,原创,5,12,17, ,【爆料：小米CC9 Pro将搭载1亿像素传感器，10月24日发布】据爆料达人xiaomishka消息，有分析显示，小米CC9 Pro有望成为搭载1.08亿像素传感器的小米新机，该机将于10月24日发布，配备骁龙730G处理器。……详情点击：http://t.cn/AimcQPYO ?, 
1646276624,2019/10/2 14:04,广东,非认证,转发,1,0,1,1809929092,来，投票。//@都係叫我COCO仔啦:希望大家多投票！！！投支持成立蒙面法！連登已發起號召了！鬥人多，我們會輸嗎？//@喜平503:希望大家都能够进去投票。//@孤烟暮蝉:[话筒][话筒][话筒]//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
3246459933,2019/10/2 14:14,香港,非认证,原创,0,2,2, ,恭喜CL Passion大师姐成为区域上月的Case王，业绩亦於全区排名第8！??祝你继续努力，今年完成三倍MDRT的COT资格！欢迎对保险理财事业有兴趣的朋友加入我们唷！?#友邦保险[超话]##香港友邦[超话]##AIA友邦保险[超话]##友邦保險# ?, 
3628024980,2019/10/2 14:19,其他,非认证,转发,1,0,1,1809929092,//@阿中哥哥反黑站:[话筒][话筒][话筒]//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
6323923364,2019/10/2 14:24,上海,非认证,转发,1,0,1,6227634537,茁壮健康成长，未来香港希望。[心][心][心],正氣！這才是未來的主人翁！！據「通說」，10月1日是中華人民共和國成立70週年，“香港青少年軍”制服團體深入社區，在香港新界藍田村廣場舉行升旗儀式，與香港市民共慶祖國華誕。當日早上不到8時，藍田村廣場人流湧動，聚集眾多社區市民。逾40名身著墨綠色制服的青少年軍成員在廣場莊嚴列隊，6名升旗...全文： http://weibo.com/6227634537/I9sgJFjvY ?
1497219437,2019/10/2 14:28,海外,非认证,转发,6,0,6,2656274875,这次参观阅兵。现场震撼代替所有的教育，刘Sir一行人应该对国家机器有了直观的了解//@暴力冷酷戰鬥鵝:吴京 北京[doge][doge]在京,【光头刘Sir与成龙等人 在京观看电影《我和我的祖国》[太开心]】今天上午，来京参加国庆观礼的香港警务处机动部队警署警长刘泽基@香港光頭警長 ，和他的同事们以及@成龙 、霍启刚等人在北京观看了国庆档电影#我和我的祖国#，并在电影同名书上签下了自己的名字。#光头刘Sir观看我和我的祖国#  ?...全文： http://weibo.com/2656274875/I9D6HF2Yl
5829462944,2019/10/2 14:29,广东,非认证,转发,2,0,2,1809929092,帮帮忙吧！！！,有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
5733156785,2019/10/2 14:51,安徽,非认证,转发,14,0,14,5347537335,@eprom 逃港开始了？,这是一个香港警察在微博上的求助，香港的某些老师，已经是港独的塑造者！在这样黑白颠倒的社会，他们还值得救吗？ ?
6439288655,2019/10/2 14:54,福建,认证,原创,0,2,2, ,【￥48】【香港正品】无钢圈聚拢性感内衣 【拍2件78】柔软拉丝面料，有型3D罩杯，无钢圈、宽肩带更舒适，聚拢提升，越穿越挺拔，凸显你的诱惑事业线！ ?, 
1717600823,2019/10/2 15:08,北京 朝阳区,非认证,原创,0,1,1, ,#香港爆料##香港旅游##香港##香江##HK# 香港这城市的街道由车水如流到冷寂空锁，看着飘在空中耸动的标语和英美国旗，心里真是压抑也讶异。尊重你们不同的政治判断和认识，实在没法接受你们的唯恐不乱，我没有任何一刻比现在更热爱我的祖国，感谢祖国的强盛、稳定、和平、发展！#香港暴乱##香港今日# ?, 
1026596364,2019/10/2 15:10,上海 静安区,非认证,转发,2,0,2,1659893422,人神共愤[怒][怒][怒],昨（1）日发生的香港荃湾暴徒受伤的事情，全世界都想知道，到底当时发生了什么事，让其中一名警察要用枪自卫！？大家看看图中其中两名暴徒，拿着什么去袭击和围殴已经倒地的警察，或许就会明白当时情况有多危机！！！#黄媒不会说的真相# #支持港警依法制暴# ?
1708194524,2019/10/2 15:13,广东,认证,转发,1,0,1,1809929092,//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
7282768860,2019/10/2 15:17,其他,非认证,原创,0,1,1, ,向香港卫士致敬！ ?, 
1571690534,2019/10/2 15:19,北京 东城区,非认证,转发,0,1,1,1594052081,#朱一龙我和我的祖国# [米奇比心]#朱一龙向上的光# 感动的话千千万，汇成一句，我爱你中国！,有幸参与“今天是你的生日”央视晚会。70年光辉历程，我心中属于祖国的难忘记忆，香港回归，一刻也不能分割！献礼新中国成立70周年，#电影我和我的祖国930#见！ ?
7303108790,2019/10/2 15:28,湖北 宜昌,非认证,原创,0,25,25, ,#尊龙[超话]#看到成龙昨天在北京天安门观看阅兵式，想到了尊龙，成龙是1954年的，尊龙是1952年的，相差两岁。我在想龙龙当初不去美国，就留在香港，我们这些晚辈肯定都会知晓他的，他肯定会在香港发现得很好，也会来我们大陆，大陆人也会支持他，爱他，疯狂的爱他，你们说是吧兄弟姐妹们，可人啊就是命，有得有失吧，他去了美国吃了那么多苦，得到了外国人的肯定，也得到了奥斯卡最高荣誉，这些也是其他人可望不可及的，这也是他人生最大成就。每次写他，就好想好想他~~~, 
5820188838,2019/10/2 15:35,浙江 杭州,认证,原创,16,65,81, ,想多了，如果是在美国，早就有很多人成为一把骨灰了，香港政府和警察已经很克制了。 ?, 
1250636273,2019/10/2 15:53,浙江,认证,原创,5,7,12, ,#光头刘Sir观看我和我的祖国#刘sir是无数英勇正义的香港警察的一员，正如《回归》中，惠英红所扮演的飒爽女警。他们不仅仅在回归时刻保护着仪式的进行，同样也在守护着这颗“东方之珠”的荣耀。北京之行，给光头警长留下了许多美好的回忆，不过他也有个“未了的心愿”——逛故宫。其实，光头警长还有个更“宏大”的计划。“等孩子大一点了，我要带他们坐高铁，一站一站地走，走遍全中国。”刘泽基说，希望孩子能够有广阔的视野和心胸，更重要的是，认识到自己是个中国人。 #光头刘sir离京心愿#, 
1434701294,2019/10/2 15:54,上海,认证,转发,14,12,26,1809929092,有梯子的快去投票呀//@老方有腔调:[话筒][话筒]大家投起来！//@何君堯JuniusHo:請大家按入去投票，支持香港速立禁蒙面法，謝謝大家[作揖],有梯子的网友帮手投票呼吁香港速立《禁蒙面法》感谢@何君堯JuniusHo @我是藍絲文宣谷 @風中微塵 @城市追擊-香港 @帝吧官微 @帝吧管理员 @侠骨柔情方恨晚 @China_吴铭 @椒江叶Sir http://t.cn/AimzTvwt ?
1740835250,2019/10/2 15:54,广东 广州,非认证,转发,0,3,3,7312625959,回复@深海八爪魚戰士:一條有聲音噶微博！！！！！正在上班噶我！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry]HKP噶清流，你都算一個啦！,工作期間弄破了?????誰有針線可以幫一下忙？????? ?
1700045897,2019/10/2 16:08,北京,认证,原创,10,14,24, ,阿Sir真的太难了[抱抱]～昨天我们举国欢庆庆生，却不知香港发生了歹徒袭警的恶性事件[怒] http://t.cn/AimVxK5Z ?, 
1869791105,2019/10/2 16:13,广东 江门,非认证,转发,2,0,2,5347537335,//@一生不羁要上天: //@练祁河:疯了，这种垃圾请清理出教师队伍。3岁的孩子啊！！还有没有一点点人道精神，无论什么理由的政治运动，违背人道就是邪恶！！,这是一个香港警察在微博上的求助，香港的某些老师，已经是港独的塑造者！在这样黑白颠倒的社会，他们还值得救吗？ ?
3243965741,2019/10/2 16:15,四川,非认证,转发,0,1,1,5820188838,没见他们强烈谴责暴力 没见他们强烈谴责港独 没见他们强烈谴责有毒教师 却见他们来强烈谴责警察正当执法 呸！,香港教协真TMD不要脸。 ?
1250636273,2019/10/2 16:18,浙江,认证,原创,3,35,38, ,香港国庆游客大减45.2%：根據昨日(1日)的旅客出入境數字，總人次只有544，463人，較去年10月1日的994，221人銳減45.2%。數字顯示，昨日香港入境旅客人次由去年的655，436人，激減50.2%至今年只有326，528人，如單單計算內地訪客的入境人數，昨日更只有93，097人，較去年同日的247，626人，減少62.4%。而出...全文： http://weibo.com/1250636273/I9DQa3W43 ?, 
6452494212,2019/10/2 16:26,福建 福州,非认证,原创,8,1,9, ,有拍下减哒！ ！ 【99】HKH男士控油补水保湿4件套脸上出油的严重，吃点辣的就长痘痘，需要一套的护肤套装来呵护自己的脸~沈梦辰和黄圣依都带盐过这个品牌，虽然不是男士的，但说明这个品牌是真的啊，并且有官方微博和官方旗舰店，官方网站，很多小伙伴老是质疑[允悲] ?, 
